state,year,quarter,entity_name,entity_type,count,amount
himachal-pradesh,2021,2,sirmaur,district,107,115857.0
himachal-pradesh,2021,2,hamirpur,district,86,146075.0
himachal-pradesh,2021,2,kullu,district,75,45639.0
himachal-pradesh,2021,2,bilaspur,district,68,66886.0
himachal-pradesh,2021,2,una,district,65,86930.0
himachal-pradesh,2021,2,chamba,district,59,60257.0
himachal-pradesh,2021,2,173205,pincode,118,81179.0
himachal-pradesh,2021,2,174101,pincode,56,40364.0
himachal-pradesh,2021,2,173025,pincode,33,39196.0
himachal-pradesh,2021,2,173030,pincode,22,17002.0
himachal-pradesh,2021,2,176061,pincode,21,17775.0
himachal-pradesh,2021,2,173001,pincode,20,23973.0
himachal-pradesh,2021,2,176310,pincode,16,15374.0
himachal-pradesh,2021,2,173212,pincode,16,14258.0
himachal-pradesh,2021,2,177001,pincode,13,15476.0
himachal-pradesh,2021,2,174001,pincode,13,5913.0
himachal-pradesh,2021,3,solan,district,391,390500.0
himachal-pradesh,2021,3,kangra,district,362,662048.0
himachal-pradesh,2021,3,kullu,district,168,138495.0
himachal-pradesh,2021,3,shimla,district,137,189891.0
himachal-pradesh,2021,3,hamirpur,district,133,198322.0
himachal-pradesh,2021,3,sirmaur,district,133,167321.0
himachal-pradesh,2021,3,mandi,district,125,200257.0
himachal-pradesh,2021,3,bilaspur,district,97,143442.0
himachal-pradesh,2021,3,una,district,95,174175.0
himachal-pradesh,2021,3,chamba,district,87,119346.0
himachal-pradesh,2021,3,173205,pincode,163,139002.0
himachal-pradesh,2021,3,175131,pincode,122,70902.0
himachal-pradesh,2021,3,174101,pincode,96,97685.0
himachal-pradesh,2021,3,173025,pincode,59,56478.0
himachal-pradesh,2021,3,176310,pincode,37,43073.0
himachal-pradesh,2021,3,174001,pincode,30,21021.0
himachal-pradesh,2021,3,176061,pincode,27,48970.0
himachal-pradesh,2021,3,173212,pincode,26,21954.0
himachal-pradesh,2021,3,174103,pincode,25,35232.0
himachal-pradesh,2021,3,177001,pincode,25,36334.0
himachal-pradesh,2021,4,kangra,district,535,1087881.0
himachal-pradesh,2021,4,solan,district,506,677171.0
himachal-pradesh,2021,4,una,district,245,489125.0
himachal-pradesh,2021,4,hamirpur,district,234,454797.0
himachal-pradesh,2021,4,mandi,district,216,461966.0
himachal-pradesh,2021,4,sirmaur,district,196,327046.0
himachal-pradesh,2021,4,shimla,district,192,487857.0
himachal-pradesh,2021,4,bilaspur,district,116,195467.0
himachal-pradesh,2021,4,kullu,district,97,207502.0
himachal-pradesh,2021,4,chamba,district,96,184684.0
himachal-pradesh,2021,4,173205,pincode,222,214385.0
himachal-pradesh,2021,4,174101,pincode,112,148548.0
himachal-pradesh,2021,4,173025,pincode,73,131035.0
himachal-pradesh,2021,4,173212,pincode,41,61373.0
himachal-pradesh,2021,4,177203,pincode,39,26688.0
himachal-pradesh,2021,4,177001,pincode,36,59995.0
himachal-pradesh,2021,4,176061,pincode,36,54939.0
himachal-pradesh,2021,4,176001,pincode,34,56416.0
himachal-pradesh,2021,4,173030,pincode,34,43760.0
himachal-pradesh,2021,4,173001,pincode,30,55686.0
himachal-pradesh,2022,1,kangra,district,674,1204389.0
himachal-pradesh,2022,1,solan,district,552,852367.0
himachal-pradesh,2022,1,hamirpur,district,312,604752.0
himachal-pradesh,2022,1,sirmaur,district,253,503526.0
himachal-pradesh,2022,1,una,district,198,383701.0
himachal-pradesh,2022,1,mandi,district,189,424112.0
himachal-pradesh,2022,1,shimla,district,180,482453.0
himachal-pradesh,2022,1,chamba,district,165,277194.0
himachal-pradesh,2022,1,bilaspur,district,108,196856.0
himachal-pradesh,2022,1,kullu,district,101,184037.0
himachal-pradesh,2022,1,173205,pincode,237,291025.0
himachal-pradesh,2022,1,173025,pincode,105,187513.0
himachal-pradesh,2022,1,174101,pincode,101,177982.0
himachal-pradesh,2022,1,177001,pincode,49,76570.0
himachal-pradesh,2022,1,176001,pincode,42,75074.0
himachal-pradesh,2022,1,176310,pincode,41,70958.0
himachal-pradesh,2022,1,173001,pincode,41,91955.0
himachal-pradesh,2022,1,173030,pincode,40,60819.0
himachal-pradesh,2022,1,176081,pincode,36,42538.0
himachal-pradesh,2022,1,176061,pincode,36,80375.0
himachal-pradesh,2022,2,kangra,district,669,1348463.0
himachal-pradesh,2022,2,solan,district,556,859012.0
himachal-pradesh,2022,2,mandi,district,251,500409.0
himachal-pradesh,2022,2,hamirpur,district,239,479368.0
himachal-pradesh,2022,2,una,district,230,450565.0
himachal-pradesh,2022,2,shimla,district,221,489594.0
himachal-pradesh,2022,2,sirmaur,district,218,341033.0
himachal-pradesh,2022,2,kullu,district,159,305767.0
himachal-pradesh,2022,2,chamba,district,154,274749.0
himachal-pradesh,2022,2,bilaspur,district,93,213842.0
himachal-pradesh,2022,2,173205,pincode,230,305655.0
himachal-pradesh,2022,2,174101,pincode,137,217224.0
himachal-pradesh,2022,2,173025,pincode,93,120748.0
himachal-pradesh,2022,2,176061,pincode,58,89644.0
himachal-pradesh,2022,2,176052,pincode,54,70622.0
himachal-pradesh,2022,2,175131,pincode,50,92229.0
himachal-pradesh,2022,2,174303,pincode,40,100739.0
himachal-pradesh,2022,2,177001,pincode,35,62784.0
himachal-pradesh,2022,2,176001,pincode,35,62814.0
himachal-pradesh,2022,2,173212,pincode,33,47871.0
himachal-pradesh,2022,3,kangra,district,823,1348052.0
himachal-pradesh,2022,3,solan,district,805,1176468.0
himachal-pradesh,2022,3,sirmaur,district,322,498374.0
himachal-pradesh,2022,3,hamirpur,district,301,550440.0
himachal-pradesh,2022,3,shimla,district,295,570328.0
himachal-pradesh,2022,3,mandi,district,293,588312.0
himachal-pradesh,2022,3,una,district,230,358128.0
himachal-pradesh,2022,3,chamba,district,217,379656.0
himachal-pradesh,2022,3,kullu,district,156,300504.0
himachal-pradesh,2022,3,bilaspur,district,138,266328.0
himachal-pradesh,2022,3,173205,pincode,371,404794.0
himachal-pradesh,2022,3,173025,pincode,147,216148.0
himachal-pradesh,2022,3,174101,pincode,135,228621.0
himachal-pradesh,2022,3,173212,pincode,58,102411.0
himachal-pradesh,2022,3,176052,pincode,56,51813.0
himachal-pradesh,2022,3,176061,pincode,55,77694.0
himachal-pradesh,2022,3,173001,pincode,54,90504.0
himachal-pradesh,2022,3,176001,pincode,54,85828.0
himachal-pradesh,2022,3,177001,pincode,49,77465.0
himachal-pradesh,2022,3,173220,pincode,48,57904.0
himachal-pradesh,2022,4,kangra,district,1085,2218111.0
himachal-pradesh,2022,4,solan,district,1009,1741427.0
himachal-pradesh,2022,4,sirmaur,district,432,710927.0
himachal-pradesh,2022,4,hamirpur,district,359,728113.0
himachal-pradesh,2022,4,una,district,353,682027.0
himachal-pradesh,2022,4,shimla,district,341,854465.0
himachal-pradesh,2022,4,mandi,district,310,725635.0
himachal-pradesh,2022,4,chamba,district,249,459421.0
himachal-pradesh,2022,4,kullu,district,175,371574.0
himachal-pradesh,2022,4,bilaspur,district,174,346816.0
himachal-pradesh,2022,4,173205,pincode,455,632101.0
himachal-pradesh,2022,4,173025,pincode,199,285596.0
himachal-pradesh,2022,4,174101,pincode,171,274009.0
himachal-pradesh,2022,4,174303,pincode,74,139142.0
himachal-pradesh,2022,4,175131,pincode,69,108668.0
himachal-pradesh,2022,4,173220,pincode,67,128773.0
himachal-pradesh,2022,4,173212,pincode,67,117038.0
himachal-pradesh,2022,4,176001,pincode,65,113046.0
himachal-pradesh,2022,4,176061,pincode,65,146613.0
himachal-pradesh,2022,4,173001,pincode,61,101537.0
himachal-pradesh,2023,1,kangra,district,950,1883388.0
himachal-pradesh,2023,1,solan,district,812,1428093.0
himachal-pradesh,2023,1,sirmaur,district,375,732159.0
himachal-pradesh,2023,1,hamirpur,district,350,684183.0
himachal-pradesh,2023,1,shimla,district,334,801571.0
himachal-pradesh,2023,1,mandi,district,264,633837.0
himachal-pradesh,2023,1,una,district,253,621486.0
himachal-pradesh,2023,1,chamba,district,242,418898.0
himachal-pradesh,2023,1,kullu,district,189,310035.0
himachal-pradesh,2023,1,bilaspur,district,108,212666.0
himachal-pradesh,2023,1,173205,pincode,325,424721.0
himachal-pradesh,2023,1,174101,pincode,169,277596.0
himachal-pradesh,2023,1,173025,pincode,158,240310.0
himachal-pradesh,2023,1,177001,pincode,72,140517.0
himachal-pradesh,2023,1,176310,pincode,67,94405.0
himachal-pradesh,2023,1,176061,pincode,62,102293.0
himachal-pradesh,2023,1,176052,pincode,58,72699.0
himachal-pradesh,2023,1,176001,pincode,57,115725.0
himachal-pradesh,2023,1,175131,pincode,54,81046.0
himachal-pradesh,2023,1,171003,pincode,54,110266.0
himachal-pradesh,2023,2,kangra,district,979,2087628.0
himachal-pradesh,2023,2,solan,district,878,1427609.0
himachal-pradesh,2023,2,mandi,district,373,750098.0
himachal-pradesh,2023,2,hamirpur,district,371,718811.0
himachal-pradesh,2023,2,shimla,district,351,883035.0
himachal-pradesh,2023,2,una,district,299,645275.0
himachal-pradesh,2023,2,sirmaur,district,289,518018.0
himachal-pradesh,2023,2,chamba,district,229,406428.0
himachal-pradesh,2023,2,kullu,district,227,566436.0
himachal-pradesh,2023,2,bilaspur,district,144,317410.0
himachal-pradesh,2023,2,173205,pincode,389,467736.0
himachal-pradesh,2023,2,174101,pincode,195,311213.0
himachal-pradesh,2023,2,173025,pincode,124,201405.0
himachal-pradesh,2023,2,176061,pincode,98,143366.0
himachal-pradesh,2023,2,175131,pincode,81,183015.0
himachal-pradesh,2023,2,177001,pincode,76,114995.0
himachal-pradesh,2023,2,176001,pincode,58,89110.0
himachal-pradesh,2023,2,176310,pincode,57,90289.0
himachal-pradesh,2023,2,174303,pincode,56,112588.0
himachal-pradesh,2023,2,173220,pincode,56,129033.0
himachal-pradesh,2023,3,kangra,district,998,2023047.0
himachal-pradesh,2023,3,solan,district,825,1315793.0
himachal-pradesh,2023,3,hamirpur,district,375,780271.0
himachal-pradesh,2023,3,sirmaur,district,347,642000.0
himachal-pradesh,2023,3,mandi,district,303,659502.0
himachal-pradesh,2023,3,una,district,276,506882.0
himachal-pradesh,2023,3,shimla,district,264,718409.0
himachal-pradesh,2023,3,chamba,district,202,333469.0
himachal-pradesh,2023,3,bilaspur,district,141,345402.0
himachal-pradesh,2023,3,kullu,district,133,306144.0
himachal-pradesh,2023,3,173205,pincode,349,392065.0
himachal-pradesh,2023,3,174101,pincode,190,327318.0
himachal-pradesh,2023,3,173025,pincode,144,244495.0
himachal-pradesh,2023,3,173030,pincode,70,115095.0
himachal-pradesh,2023,3,174303,pincode,65,122841.0
himachal-pradesh,2023,3,176001,pincode,60,126355.0
himachal-pradesh,2023,3,176061,pincode,59,108064.0
himachal-pradesh,2023,3,177001,pincode,59,94465.0
himachal-pradesh,2023,3,173001,pincode,55,86597.0
himachal-pradesh,2023,3,173212,pincode,55,139527.0
himachal-pradesh,2023,4,kangra,district,1319,3070701.0
himachal-pradesh,2023,4,solan,district,1075,2115674.0
himachal-pradesh,2023,4,sirmaur,district,460,988869.0
himachal-pradesh,2023,4,hamirpur,district,437,976800.0
himachal-pradesh,2023,4,mandi,district,430,1051722.0
himachal-pradesh,2023,4,una,district,381,917948.0
himachal-pradesh,2023,4,shimla,district,373,1041293.0
himachal-pradesh,2023,4,chamba,district,287,512946.0
himachal-pradesh,2023,4,kullu,district,205,555859.0
himachal-pradesh,2023,4,bilaspur,district,185,478990.0
himachal-pradesh,2023,4,173205,pincode,495,842873.0
himachal-pradesh,2023,4,174101,pincode,199,369205.0
himachal-pradesh,2023,4,173025,pincode,192,294929.0
himachal-pradesh,2023,4,176061,pincode,94,195179.0
himachal-pradesh,2023,4,176052,pincode,90,162869.0
himachal-pradesh,2023,4,176001,pincode,89,198405.0
himachal-pradesh,2023,4,174303,pincode,89,204247.0
himachal-pradesh,2023,4,173001,pincode,83,251136.0
himachal-pradesh,2023,4,177001,pincode,79,167632.0
himachal-pradesh,2023,4,176310,pincode,75,108324.0
himachal-pradesh,2024,1,kangra,district,1303,2449390.0
himachal-pradesh,2024,1,solan,district,1127,1883899.0
himachal-pradesh,2024,1,sirmaur,district,519,923526.0
himachal-pradesh,2024,1,hamirpur,district,451,869363.0
himachal-pradesh,2024,1,shimla,district,405,923693.0
himachal-pradesh,2024,1,mandi,district,404,937473.0
himachal-pradesh,2024,1,una,district,371,817480.0
himachal-pradesh,2024,1,chamba,district,340,559835.0
himachal-pradesh,2024,1,kullu,district,270,545030.0
himachal-pradesh,2024,1,bilaspur,district,195,429266.0
himachal-pradesh,2024,1,173205,pincode,475,648229.0
himachal-pradesh,2024,1,174101,pincode,241,405555.0
himachal-pradesh,2024,1,173025,pincode,234,404598.0
himachal-pradesh,2024,1,176061,pincode,114,211009.0
himachal-pradesh,2024,1,176001,pincode,90,153019.0
himachal-pradesh,2024,1,176310,pincode,85,119192.0
himachal-pradesh,2024,1,173212,pincode,72,150527.0
himachal-pradesh,2024,1,173030,pincode,72,97387.0
himachal-pradesh,2024,1,175131,pincode,72,143700.0
himachal-pradesh,2024,1,174303,pincode,71,155628.0
himachal-pradesh,2024,2,kangra,district,1292,2408760.0
himachal-pradesh,2024,2,solan,district,1001,1677733.0
himachal-pradesh,2024,2,shimla,district,444,1032380.0
himachal-pradesh,2024,2,mandi,district,438,921989.0
himachal-pradesh,2024,2,hamirpur,district,416,777099.0
himachal-pradesh,2024,2,sirmaur,district,397,804090.0
himachal-pradesh,2024,2,chamba,district,330,535510.0
himachal-pradesh,2024,2,una,district,325,624562.0
himachal-pradesh,2024,2,kullu,district,272,548077.0
himachal-pradesh,2024,2,bilaspur,district,204,454795.0
himachal-pradesh,2024,2,173205,pincode,431,524663.0
himachal-pradesh,2024,2,174101,pincode,203,335937.0
himachal-pradesh,2024,2,173025,pincode,153,283427.0
himachal-pradesh,2024,2,176310,pincode,99,166669.0
himachal-pradesh,2024,2,176001,pincode,98,144896.0
himachal-pradesh,2024,2,176061,pincode,93,179434.0
himachal-pradesh,2024,2,175131,pincode,85,209709.0
himachal-pradesh,2024,2,173212,pincode,77,146601.0
himachal-pradesh,2024,2,173030,pincode,70,88250.0
himachal-pradesh,2024,2,173001,pincode,65,157122.0
himachal-pradesh,2024,3,kangra,district,1280,2577841.0
himachal-pradesh,2024,3,solan,district,1024,1885481.0
himachal-pradesh,2024,3,hamirpur,district,495,920841.0
himachal-pradesh,2024,3,mandi,district,469,988997.0
himachal-pradesh,2024,3,sirmaur,district,464,790427.0
himachal-pradesh,2024,3,shimla,district,402,999227.0
himachal-pradesh,2024,3,una,district,367,763355.0
himachal-pradesh,2024,3,chamba,district,294,538361.0
himachal-pradesh,2024,3,kullu,district,210,500823.0
himachal-pradesh,2024,3,bilaspur,district,186,409446.0
himachal-pradesh,2024,3,173205,pincode,389,587410.0
himachal-pradesh,2024,3,174101,pincode,244,432025.0
himachal-pradesh,2024,3,173025,pincode,203,341090.0
himachal-pradesh,2024,3,176061,pincode,108,209835.0
himachal-pradesh,2024,3,173030,pincode,94,150135.0
himachal-pradesh,2024,3,177001,pincode,90,155610.0
himachal-pradesh,2024,3,175001,pincode,78,129475.0
himachal-pradesh,2024,3,176001,pincode,72,134790.0
himachal-pradesh,2024,3,173001,pincode,71,100566.0
himachal-pradesh,2024,3,174303,pincode,70,139428.0
himachal-pradesh,2024,4,kangra,district,1686,3420558.0
himachal-pradesh,2024,4,solan,district,1311,2240286.0
himachal-pradesh,2024,4,hamirpur,district,620,1310194.0
himachal-pradesh,2024,4,shimla,district,569,1416469.0
himachal-pradesh,2024,4,mandi,district,521,1111164.0
himachal-pradesh,2024,4,una,district,505,1250921.0
himachal-pradesh,2024,4,sirmaur,district,488,1033480.0
himachal-pradesh,2024,4,chamba,district,377,761585.0
himachal-pradesh,2024,4,bilaspur,district,267,662116.0
himachal-pradesh,2024,4,kullu,district,257,558743.0
himachal-pradesh,2024,4,173205,pincode,529,755249.0
himachal-pradesh,2024,4,174101,pincode,288,459214.0
himachal-pradesh,2024,4,173025,pincode,211,428600.0
himachal-pradesh,2024,4,174303,pincode,118,217622.0
himachal-pradesh,2024,4,177001,pincode,110,280629.0
himachal-pradesh,2024,4,176001,pincode,102,184250.0
himachal-pradesh,2024,4,175131,pincode,92,165164.0
himachal-pradesh,2024,4,176061,pincode,90,184399.0
himachal-pradesh,2024,4,176310,pincode,88,166694.0
himachal-pradesh,2024,4,174103,pincode,85,151458.0
jammu-&-kashmir,2020,2,jammu,district,90,20793.0
jammu-&-kashmir,2020,2,udhampur,district,15,3721.0
jammu-&-kashmir,2020,2,srinagar,district,13,3764.0
jammu-&-kashmir,2020,2,samba,district,12,2538.0
jammu-&-kashmir,2020,2,kupwara,district,11,1669.0
jammu-&-kashmir,2020,2,rajouri,district,10,1961.0
jammu-&-kashmir,2020,2,kathua,district,9,2171.0
jammu-&-kashmir,2020,2,baramulla,district,8,2309.0
jammu-&-kashmir,2020,2,reasi,district,7,1356.0
jammu-&-kashmir,2020,2,pulwama,district,6,1637.0
jammu-&-kashmir,2020,2,182101,pincode,12,2961.0
jammu-&-kashmir,2020,2,180011,pincode,11,2936.0
jammu-&-kashmir,2020,2,193222,pincode,10,1387.0
jammu-&-kashmir,2020,2,180001,pincode,10,1519.0
jammu-&-kashmir,2020,2,181133,pincode,8,1496.0
jammu-&-kashmir,2020,2,180003,pincode,7,1987.0
jammu-&-kashmir,2020,2,182312,pincode,7,1356.0
jammu-&-kashmir,2020,2,180010,pincode,5,1037.0
jammu-&-kashmir,2020,2,181101,pincode,5,975.0
jammu-&-kashmir,2020,2,180015,pincode,5,986.0
jammu-&-kashmir,2020,3,jammu,district,178,57768.0
jammu-&-kashmir,2020,3,srinagar,district,37,12500.0
jammu-&-kashmir,2020,3,baramulla,district,31,7873.0
jammu-&-kashmir,2020,3,samba,district,26,7652.0
jammu-&-kashmir,2020,3,kathua,district,25,6856.0
jammu-&-kashmir,2020,3,budgam,district,23,6888.0
jammu-&-kashmir,2020,3,rajouri,district,18,4443.0
jammu-&-kashmir,2020,3,udhampur,district,15,2284.0
jammu-&-kashmir,2020,3,kupwara,district,15,5610.0
jammu-&-kashmir,2020,3,reasi,district,14,5059.0
jammu-&-kashmir,2020,3,180005,pincode,24,11779.0
jammu-&-kashmir,2020,3,180001,pincode,18,6494.0
jammu-&-kashmir,2020,3,180012,pincode,14,4315.0
jammu-&-kashmir,2020,3,190001,pincode,13,3652.0
jammu-&-kashmir,2020,3,181133,pincode,13,2699.0
jammu-&-kashmir,2020,3,180020,pincode,13,3941.0
jammu-&-kashmir,2020,3,181205,pincode,11,4384.0
jammu-&-kashmir,2020,3,182101,pincode,10,1109.0
jammu-&-kashmir,2020,3,180003,pincode,9,1970.0
jammu-&-kashmir,2020,3,180002,pincode,9,2873.0
jammu-&-kashmir,2020,4,jammu,district,220,234831.0
jammu-&-kashmir,2020,4,samba,district,55,52801.0
jammu-&-kashmir,2020,4,srinagar,district,48,71117.0
jammu-&-kashmir,2020,4,kathua,district,42,48827.0
jammu-&-kashmir,2020,4,udhampur,district,39,38569.0
jammu-&-kashmir,2020,4,reasi,district,34,26958.0
jammu-&-kashmir,2020,4,baramulla,district,29,26838.0
jammu-&-kashmir,2020,4,kupwara,district,26,21107.0
jammu-&-kashmir,2020,4,budgam,district,26,47506.0
jammu-&-kashmir,2020,4,poonch,district,23,26902.0
jammu-&-kashmir,2020,4,180011,pincode,20,8723.0
jammu-&-kashmir,2020,4,182101,pincode,20,12843.0
jammu-&-kashmir,2020,4,181201,pincode,19,19531.0
jammu-&-kashmir,2020,4,185203,pincode,17,15613.0
jammu-&-kashmir,2020,4,180020,pincode,16,18924.0
jammu-&-kashmir,2020,4,184121,pincode,15,11521.0
jammu-&-kashmir,2020,4,181133,pincode,14,16253.0
jammu-&-kashmir,2020,4,185101,pincode,13,14389.0
